,CustomerKey,BirthDate,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
6036,17036,7/20/1959,70000,5,Graduate Degree,Professional,3,10+ Miles,56,0
6037,17037,11/11/1959,80000,4,Graduate Degree,Professional,0,0-1 Miles,55,1
6038,17038,2/7/1959,80000,4,Graduate Degree,Professional,0,0-1 Miles,56,1
6039,17039,4/16/1958,60000,1,Bachelors,Professional,1,2-5 Miles,57,1
6040,17040,8/27/1958,60000,1,Bachelors,Professional,1,0-1 Miles,57,1
6041,17041,5/14/1958,60000,1,Bachelors,Professional,1,2-5 Miles,57,1
6042,17042,10/24/1958,60000,1,Bachelors,Professional,1,2-5 Miles,56,1
6043,17043,3/29/1958,60000,1,Bachelors,Professional,1,2-5 Miles,57,1
6044,17044,11/26/1958,80000,5,Graduate Degree,Management,0,0-1 Miles,56,0
6045,17045,7/9/1969,90000,1,Graduate Degree,Management,0,0-1 Miles,46,1
6046,17046,9/6/1969,90000,1,Graduate Degree,Management,0,0-1 Miles,46,1
6047,17047,8/16/1969,90000,1,Graduate Degree,Management,0,0-1 Miles,46,1
6048,17048,9/18/1969,90000,1,Graduate Degree,Management,0,0-1 Miles,45,1
6049,17049,4/7/1969,100000,1,Graduate Degree,Management,0,0-1 Miles,46,1
6050,17050,11/24/1970,80000,4,Graduate Degree,Management,1,0-1 Miles,44,1
6051,17051,2/26/1968,60000,2,Bachelors,Professional,1,0-1 Miles,47,1
6052,17052,4/21/1968,70000,5,Bachelors,Professional,3,10+ Miles,47,0
6053,17053,7/28/1968,70000,5,Bachelors,Professional,3,10+ Miles,47,0
6054,17054,8/26/1967,70000,5,Bachelors,Professional,3,10+ Miles,48,0
6055,17055,11/9/1969,110000,1,Graduate Degree,Management,1,1-2 Miles,45,1
6056,17056,9/16/1969,110000,1,Graduate Degree,Management,1,2-5 Miles,45,1
6057,17057,8/27/1969,110000,1,Graduate Degree,Management,1,5-10 Miles,46,0
6058,17058,7/11/1967,70000,5,Bachelors,Professional,4,10+ Miles,48,0
6059,17059,1/6/1967,70000,5,Bachelors,Professional,4,10+ Miles,48,0
6060,17060,3/20/1967,80000,5,Graduate Degree,Management,2,0-1 Miles,48,0
6061,17061,10/11/1967,80000,5,Graduate Degree,Management,3,0-1 Miles,47,0
6062,17062,11/27/1967,80000,5,Graduate Degree,Management,3,0-1 Miles,47,0
6063,17063,6/17/1966,80000,5,Bachelors,Professional,4,0-1 Miles,49,0
6064,17064,5/24/1966,90000,0,Bachelors,Professional,0,2-5 Miles,49,1
6065,17065,4/27/1966,100000,0,Graduate Degree,Management,0,2-5 Miles,49,1
6066,17066,4/8/1965,60000,3,Bachelors,Professional,1,0-1 Miles,50,0
6067,17067,3/23/1965,60000,3,Bachelors,Professional,1,5-10 Miles,50,0
6068,17068,9/2/1968,70000,0,Bachelors,Professional,1,5-10 Miles,47,0
6069,17069,12/15/1968,70000,0,Bachelors,Professional,1,0-1 Miles,46,1
6070,17070,11/5/1968,80000,5,Bachelors,Professional,4,0-1 Miles,46,0
6071,17071,2/18/1965,70000,0,Bachelors,Professional,1,5-10 Miles,50,1
6072,17072,5/10/1964,60000,3,Bachelors,Professional,2,0-1 Miles,51,0
6073,17073,3/15/1964,60000,3,Bachelors,Professional,2,5-10 Miles,51,0
6074,17074,2/24/1964,60000,4,Bachelors,Professional,2,0-1 Miles,51,0
6075,17075,7/13/1964,60000,4,Bachelors,Professional,3,10+ Miles,51,0
6076,17076,11/22/1963,60000,5,Bachelors,Professional,3,5-10 Miles,51,0
6077,17077,2/28/1963,60000,3,Bachelors,Professional,2,0-1 Miles,52,0
6078,17078,8/5/1963,70000,0,Bachelors,Professional,1,5-10 Miles,52,0
6079,17079,2/14/1963,70000,0,Bachelors,Professional,1,0-1 Miles,52,1
6080,17080,1/20/1973,30000,0,Partial College,Clerical,1,2-5 Miles,42,1
6081,17081,2/8/1974,30000,0,Partial College,Clerical,1,0-1 Miles,41,0
6082,17082,5/23/1974,30000,0,Partial College,Clerical,1,2-5 Miles,41,1
6083,17083,8/17/1974,30000,0,Partial College,Clerical,1,2-5 Miles,41,0
6084,17084,11/14/1980,20000,0,Partial High School,Manual,2,1-2 Miles,34,0
6085,17085,4/8/1974,40000,1,Bachelors,Skilled Manual,0,0-1 Miles,41,1
6086,17086,10/9/1973,30000,0,High School,Manual,1,1-2 Miles,41,1
6087,17087,6/23/1972,10000,0,Partial High School,Manual,2,0-1 Miles,43,0
6088,17088,8/1/1972,10000,0,Partial High School,Manual,2,1-2 Miles,43,0
6089,17089,11/3/1972,10000,0,Partial High School,Manual,2,0-1 Miles,42,0
6090,17090,8/16/1972,10000,0,Partial High School,Manual,2,1-2 Miles,43,0
6091,17091,4/22/1972,10000,0,Partial High School,Manual,2,0-1 Miles,43,0
6092,17092,12/12/1973,40000,1,Bachelors,Skilled Manual,0,1-2 Miles,41,0
6093,17093,8/18/1973,40000,1,Bachelors,Skilled Manual,1,0-1 Miles,42,1
6094,17094,7/6/1973,50000,0,Graduate Degree,Skilled Manual,0,1-2 Miles,42,1
6095,17095,2/6/1972,20000,0,Partial High School,Manual,2,0-1 Miles,43,1
6096,17096,10/20/1972,20000,0,Partial High School,Manual,2,0-1 Miles,42,1
6097,17097,2/6/1972,30000,0,High School,Manual,1,1-2 Miles,43,1
6098,17098,1/16/1972,30000,0,High School,Manual,1,1-2 Miles,43,1
6099,17099,11/17/1972,30000,0,High School,Manual,1,1-2 Miles,42,1
6100,17100,2/3/1972,30000,0,High School,Manual,1,2-5 Miles,43,0
6101,17101,11/3/1972,30000,0,High School,Manual,1,2-5 Miles,42,0
6102,17102,7/14/1972,30000,0,High School,Manual,1,2-5 Miles,43,0
6103,17103,9/14/1972,40000,1,Partial College,Clerical,1,1-2 Miles,42,1
6104,17104,3/7/1972,40000,2,Partial College,Clerical,0,0-1 Miles,43,0
6105,17105,11/26/1971,10000,0,Partial High School,Manual,2,1-2 Miles,43,0
6106,17106,3/22/1971,10000,0,Partial High School,Manual,2,1-2 Miles,44,0
6107,17107,2/2/1971,20000,0,Partial High School,Manual,2,1-2 Miles,44,1
6108,17108,9/9/1971,20000,0,Partial High School,Manual,2,0-1 Miles,44,0
6109,17109,5/20/1971,30000,0,High School,Manual,1,2-5 Miles,44,1
6110,17110,11/4/1971,30000,0,High School,Manual,1,2-5 Miles,43,0
6111,17111,5/18/1970,40000,2,Partial College,Clerical,0,0-1 Miles,45,0
6112,17112,7/21/1970,40000,2,Partial College,Clerical,0,0-1 Miles,45,0
6113,17113,4/22/1971,40000,2,Partial College,Clerical,1,0-1 Miles,44,0
6114,17114,10/12/1971,40000,2,Partial College,Clerical,1,1-2 Miles,43,1
6115,17115,2/12/1971,40000,2,Partial College,Clerical,2,0-1 Miles,44,1
6116,17116,7/24/1974,40000,3,Partial College,Clerical,2,1-2 Miles,41,1
6117,17117,5/27/1974,40000,3,Partial College,Clerical,2,0-1 Miles,41,0
6118,17118,7/7/1974,30000,0,Graduate Degree,Skilled Manual,0,1-2 Miles,41,1
6119,17119,5/6/1975,40000,4,Partial College,Clerical,1,0-1 Miles,40,0
6120,17120,5/16/1966,60000,0,Graduate Degree,Skilled Manual,0,1-2 Miles,49,1
6121,17121,8/20/1966,60000,0,Graduate Degree,Skilled Manual,0,1-2 Miles,49,1
6122,17122,3/18/1966,60000,0,Graduate Degree,Skilled Manual,0,0-1 Miles,49,0
6123,17123,9/26/1953,30000,1,Bachelors,Skilled Manual,1,2-5 Miles,61,1
6124,17124,8/12/1953,30000,1,Bachelors,Skilled Manual,1,2-5 Miles,62,1
6125,17125,11/19/1954,20000,3,Partial High School,Manual,2,0-1 Miles,60,1
6126,17126,10/8/1944,70000,4,Bachelors,Management,2,1-2 Miles,70,0
6127,17127,6/2/1945,40000,4,High School,Professional,2,10+ Miles,70,1
6128,17128,12/6/1945,40000,4,High School,Professional,2,10+ Miles,69,1
6129,17129,6/11/1945,40000,4,High School,Professional,2,10+ Miles,70,1
6130,17130,11/8/1945,70000,4,Bachelors,Management,2,10+ Miles,69,0
6131,17131,3/3/1945,70000,4,Bachelors,Management,2,2-5 Miles,70,0
6132,17132,12/6/1945,70000,5,Bachelors,Management,2,10+ Miles,69,0
6133,17133,11/15/1946,70000,5,Bachelors,Management,3,10+ Miles,68,1
6134,17134,11/23/1946,70000,5,Bachelors,Management,4,2-5 Miles,68,1
6135,17135,10/12/1946,70000,5,Bachelors,Management,4,10+ Miles,68,1
6136,17136,8/27/1946,70000,5,Bachelors,Management,4,10+ Miles,69,1
6137,17137,12/5/1946,60000,4,Bachelors,Management,2,10+ Miles,68,0
6138,17138,7/8/1946,60000,4,Bachelors,Management,2,10+ Miles,69,0
6139,17139,5/26/1947,70000,2,Partial College,Professional,1,2-5 Miles,68,1
6140,17140,5/9/1947,70000,2,Partial College,Professional,1,10+ Miles,68,1
6141,17141,5/11/1947,70000,2,Partial College,Professional,1,2-5 Miles,68,1
6142,17142,4/18/1947,60000,5,Bachelors,Management,3,10+ Miles,68,1
6143,17143,9/3/1948,40000,2,High School,Professional,2,10+ Miles,67,1
6144,17144,2/20/1948,60000,2,Partial College,Professional,1,10+ Miles,67,1
6145,17145,4/15/1948,60000,2,Partial College,Professional,2,10+ Miles,67,0
6146,17146,2/13/1948,60000,2,Bachelors,Management,0,10+ Miles,67,0
6147,17147,5/24/1949,40000,2,High School,Professional,2,10+ Miles,66,1
6148,17148,7/17/1949,40000,2,Partial High School,Skilled Manual,2,10+ Miles,66,1
6149,17149,4/22/1949,60000,2,Partial College,Professional,2,2-5 Miles,66,1
6150,17150,8/5/1949,60000,2,Partial College,Professional,2,2-5 Miles,66,1
6151,17151,7/21/1949,60000,2,Partial College,Professional,2,10+ Miles,66,0
6152,17152,11/7/1949,60000,2,Partial College,Professional,2,10+ Miles,65,0
6153,17153,2/20/1949,60000,2,Bachelors,Management,0,2-5 Miles,66,1
6154,17154,8/20/1949,60000,2,Bachelors,Management,0,2-5 Miles,66,1
6155,17155,4/21/1949,60000,2,Partial College,Professional,0,10+ Miles,66,0
6156,17156,8/15/1949,70000,4,Partial College,Professional,2,10+ Miles,66,1
6157,17157,12/17/1949,70000,5,Partial College,Professional,2,10+ Miles,65,1
6158,17158,5/16/1950,60000,2,Partial College,Professional,2,10+ Miles,65,0
6159,17159,10/4/1950,60000,2,Partial College,Professional,2,2-5 Miles,64,1
6160,17160,1/4/1950,60000,2,Partial College,Professional,2,10+ Miles,65,0
6161,17161,10/16/1950,60000,2,Partial College,Professional,2,10+ Miles,64,0
6162,17162,1/4/1950,60000,2,Partial College,Professional,2,10+ Miles,65,0
6163,17163,8/23/1950,60000,2,Partial College,Professional,1,2-5 Miles,65,1
6164,17164,4/8/1950,60000,2,Partial College,Professional,1,2-5 Miles,65,0
6165,17165,7/14/1950,70000,4,Partial College,Professional,1,10+ Miles,65,0
6166,17166,6/23/1951,60000,2,High School,Professional,2,2-5 Miles,64,0
6167,17167,8/16/1951,60000,2,High School,Professional,2,2-5 Miles,64,1
6168,17168,7/27/1951,60000,2,High School,Professional,2,10+ Miles,64,0
6169,17169,7/7/1951,60000,2,Partial College,Professional,2,10+ Miles,64,0
6170,17170,7/6/1951,60000,2,Partial College,Professional,2,10+ Miles,64,0
6171,17171,11/27/1951,70000,4,Partial College,Professional,2,10+ Miles,63,1
6172,17172,3/24/1952,70000,2,Partial High School,Skilled Manual,2,10+ Miles,63,0
6173,17173,11/23/1952,70000,2,Partial High School,Skilled Manual,2,10+ Miles,62,0
6174,17174,9/25/1952,70000,2,Partial High School,Skilled Manual,2,10+ Miles,62,0
6175,17175,5/18/1952,70000,2,Partial High School,Skilled Manual,3,10+ Miles,63,1
6176,17176,5/12/1952,70000,2,Partial High School,Skilled Manual,3,10+ Miles,63,1
6177,17177,6/11/1952,60000,2,High School,Professional,2,10+ Miles,63,0
6178,17178,7/19/1952,60000,2,High School,Professional,2,10+ Miles,63,0
6179,17179,7/22/1952,60000,2,High School,Professional,2,10+ Miles,63,0
6180,17180,12/19/1953,70000,4,Partial College,Professional,1,2-5 Miles,61,0
6181,17181,3/20/1958,130000,2,Bachelors,Management,4,5-10 Miles,57,1
6182,17182,5/10/1958,170000,2,Bachelors,Management,2,0-1 Miles,57,1
6183,17183,11/9/1957,130000,2,Partial College,Professional,2,0-1 Miles,57,1
6184,17184,2/2/1957,130000,2,Partial College,Professional,2,0-1 Miles,58,1
6185,17185,9/21/1957,170000,4,Partial College,Professional,3,5-10 Miles,57,1
6186,17186,1/24/1956,120000,3,High School,Professional,4,5-10 Miles,59,0
6187,17187,4/1/1955,90000,2,High School,Professional,2,10+ Miles,60,1
6188,17188,9/21/1955,110000,3,Partial College,Professional,4,5-10 Miles,59,1
6189,17189,11/16/1955,110000,3,Partial College,Professional,4,10+ Miles,59,0
6190,17190,10/7/1955,120000,2,Partial High School,Professional,4,10+ Miles,59,0
6191,17191,8/14/1955,130000,3,Partial College,Professional,3,0-1 Miles,60,1
6192,17192,9/23/1955,160000,2,High School,Professional,3,0-1 Miles,59,1
6193,17193,6/20/1954,80000,4,Partial College,Professional,1,10+ Miles,61,0
6194,17194,8/19/1954,80000,4,Partial College,Professional,1,10+ Miles,61,0
6195,17195,5/22/1944,70000,5,High School,Professional,2,10+ Miles,71,1
6196,17196,7/27/1944,70000,5,High School,Professional,2,10+ Miles,71,1
6197,17197,1/17/1944,90000,5,Partial College,Professional,2,10+ Miles,71,0
6198,17198,10/18/1944,90000,5,Partial College,Professional,2,2-5 Miles,70,1
6199,17199,11/8/1945,70000,5,High School,Professional,3,2-5 Miles,69,1
6200,17200,10/3/1945,80000,5,Partial College,Professional,2,10+ Miles,69,0
6201,17201,11/21/1945,80000,5,Partial College,Professional,2,10+ Miles,69,0
6202,17202,4/17/1945,110000,3,Bachelors,Management,4,5-10 Miles,70,1
6203,17203,2/18/1945,130000,4,Partial College,Professional,4,5-10 Miles,70,1
6204,17204,5/27/1945,130000,4,Partial College,Professional,4,0-1 Miles,70,0
6205,17205,8/15/1945,150000,3,Graduate Degree,Management,4,0-1 Miles,70,0
6206,17206,1/12/1954,90000,3,High School,Professional,2,2-5 Miles,61,1
6207,17207,5/16/1953,80000,4,Partial College,Professional,1,10+ Miles,62,1
6208,17208,3/27/1953,80000,4,Partial College,Professional,2,10+ Miles,62,0
6209,17209,8/20/1953,90000,4,Partial College,Professional,1,2-5 Miles,62,1
6210,17210,8/13/1954,130000,3,Partial College,Professional,4,0-1 Miles,61,0
6211,17211,9/11/1953,100000,3,Bachelors,Management,3,10+ Miles,62,0
6212,17212,6/17/1952,80000,4,High School,Professional,2,10+ Miles,63,0
6213,17213,3/6/1952,120000,4,Bachelors,Management,3,10+ Miles,63,0
6214,17214,9/20/1952,130000,4,High School,Professional,3,0-1 Miles,62,1
6215,17215,4/13/1951,90000,4,High School,Professional,2,10+ Miles,64,0
6216,17216,6/10/1950,90000,4,High School,Management,3,5-10 Miles,65,1
6217,17217,6/4/1950,100000,3,Partial College,Management,4,10+ Miles,65,0
6218,17218,3/20/1950,110000,4,High School,Management,2,10+ Miles,65,1
6219,17219,10/25/1949,80000,5,High School,Management,3,10+ Miles,65,0
6220,17220,3/2/1949,90000,4,High School,Management,3,5-10 Miles,66,1
6221,17221,10/2/1949,90000,4,High School,Management,3,5-10 Miles,65,1
6222,17222,6/25/1948,70000,5,Partial High School,Skilled Manual,3,10+ Miles,67,0
6223,17223,9/10/1948,80000,5,High School,Management,4,10+ Miles,67,0
6224,17224,10/20/1948,90000,4,Partial High School,Skilled Manual,4,10+ Miles,66,0
6225,17225,6/1/1948,160000,5,Partial High School,Professional,4,10+ Miles,67,1
6226,17226,8/5/1947,130000,5,Partial High School,Professional,4,10+ Miles,68,0
6227,17227,2/15/1975,60000,0,Bachelors,Professional,4,10+ Miles,40,0
6228,17228,11/21/1975,60000,0,Bachelors,Professional,4,2-5 Miles,39,0
6229,17229,4/19/1976,70000,0,Bachelors,Professional,2,5-10 Miles,39,1
6230,17230,12/13/1975,80000,0,Bachelors,Professional,3,10+ Miles,39,0
6231,17231,7/1/1974,70000,0,Bachelors,Professional,3,10+ Miles,41,0
6232,17232,6/5/1975,90000,0,Bachelors,Professional,2,10+ Miles,40,1
6233,17233,11/25/1975,90000,0,Bachelors,Professional,2,10+ Miles,39,1
6234,17234,3/5/1974,70000,0,Bachelors,Professional,4,10+ Miles,41,0
6235,17235,10/13/1974,70000,0,Bachelors,Professional,4,10+ Miles,40,0
6236,17236,10/24/1974,70000,0,Partial High School,Professional,4,10+ Miles,40,0
6237,17237,10/13/1974,80000,0,Bachelors,Professional,3,10+ Miles,40,0
6238,17238,5/22/1974,80000,0,Bachelors,Professional,3,10+ Miles,41,0
6239,17239,8/23/1973,100000,0,High School,Management,2,10+ Miles,42,0
6240,17240,7/15/1973,110000,0,Partial College,Management,3,10+ Miles,42,1
6241,17241,7/23/1973,110000,0,Partial College,Management,3,10+ Miles,42,1
6242,17242,4/28/1973,110000,0,Partial College,Management,3,10+ Miles,42,1
6243,17243,4/8/1972,100000,0,High School,Management,3,10+ Miles,43,0
6244,17244,2/25/1972,100000,0,High School,Management,3,10+ Miles,43,0
6245,17245,4/11/1971,80000,0,Bachelors,Professional,4,10+ Miles,44,0
6246,17246,1/9/1971,90000,0,Bachelors,Professional,3,10+ Miles,44,1
6247,17247,10/21/1971,90000,0,Bachelors,Professional,3,10+ Miles,43,1
6248,17248,3/3/1972,120000,0,Partial High School,Professional,4,10+ Miles,43,1
6249,17249,11/9/1972,120000,0,Partial High School,Professional,4,10+ Miles,42,1
6250,17250,3/13/1972,150000,0,Partial High School,Professional,4,10+ Miles,43,0
6251,17251,4/13/1971,100000,0,High School,Management,3,10+ Miles,44,0
6252,17252,11/14/1971,100000,0,High School,Management,3,10+ Miles,43,0
6253,17253,4/2/1971,100000,0,High School,Management,3,10+ Miles,44,0
6254,17254,11/12/1971,100000,0,High School,Management,4,10+ Miles,43,0
6255,17255,9/3/1970,100000,0,Partial High School,Professional,4,10+ Miles,45,1
6256,17256,4/13/1970,110000,0,High School,Management,4,10+ Miles,45,1
6257,17257,5/24/1970,130000,5,High School,Management,4,10+ Miles,45,1
6258,17258,8/11/1971,110000,0,Partial High School,Professional,4,10+ Miles,44,1
6259,17259,5/5/1971,110000,0,Partial High School,Management,4,10+ Miles,44,1
6260,17260,12/6/1964,90000,5,Partial College,Professional,3,0-1 Miles,50,0
6261,17261,8/18/1960,60000,1,Partial College,Skilled Manual,1,2-5 Miles,55,1
6262,17262,10/25/1960,60000,1,Partial College,Skilled Manual,1,2-5 Miles,54,1
6263,17263,8/12/1959,60000,1,Partial College,Skilled Manual,1,2-5 Miles,56,1
6264,17264,3/23/1959,70000,1,Graduate Degree,Professional,1,2-5 Miles,56,1
6265,17265,1/10/1959,70000,5,Graduate Degree,Professional,3,10+ Miles,56,0
6266,17266,7/3/1959,70000,5,Graduate Degree,Professional,3,10+ Miles,56,0
6267,17267,4/21/1958,80000,1,Partial College,Skilled Manual,1,2-5 Miles,57,1
6268,17268,10/2/1958,80000,1,Partial College,Skilled Manual,1,2-5 Miles,56,1
6269,17269,11/14/1958,60000,3,Bachelors,Professional,0,0-1 Miles,56,1
6270,17270,4/2/1958,60000,3,Bachelors,Professional,1,0-1 Miles,57,1
6271,17271,4/26/1958,60000,1,Bachelors,Professional,1,0-1 Miles,57,1
6272,17272,8/3/1958,60000,1,Bachelors,Professional,1,2-5 Miles,57,1
6273,17273,5/9/1958,70000,5,Graduate Degree,Professional,1,0-1 Miles,57,0
6274,17274,11/16/1958,70000,5,Graduate Degree,Professional,2,2-5 Miles,56,0
6275,17275,12/23/1958,80000,5,Graduate Degree,Professional,0,0-1 Miles,56,0
6276,17276,12/2/1929,50000,1,Graduate Degree,Management,1,2-5 Miles,85,0
6277,17277,11/16/1969,90000,1,Graduate Degree,Management,0,0-1 Miles,45,1
6278,17278,11/9/1969,90000,2,Bachelors,Professional,0,0-1 Miles,45,1
6279,17279,8/2/1968,60000,2,Bachelors,Professional,1,0-1 Miles,47,1
6280,17280,11/12/1968,60000,2,Bachelors,Professional,1,2-5 Miles,46,1
6281,17281,3/7/1968,60000,2,Bachelors,Professional,1,0-1 Miles,47,0
6282,17282,8/3/1970,80000,4,Graduate Degree,Management,1,0-1 Miles,45,0
6283,17283,6/24/1968,60000,2,Bachelors,Professional,1,0-1 Miles,47,0
6284,17284,7/5/1968,60000,2,Bachelors,Professional,1,2-5 Miles,47,0
6285,17285,8/2/1968,60000,2,Bachelors,Professional,1,2-5 Miles,47,1
6286,17286,2/14/1967,60000,2,Bachelors,Professional,1,2-5 Miles,48,1
6287,17287,9/10/1967,70000,5,Bachelors,Professional,3,10+ Miles,48,0
6288,17288,9/19/1969,120000,1,Graduate Degree,Management,2,0-1 Miles,45,1
6289,17289,6/3/1967,70000,5,Bachelors,Professional,4,10+ Miles,48,0
6290,17290,5/15/1967,80000,5,Graduate Degree,Management,2,0-1 Miles,48,0
6291,17291,2/18/1966,80000,5,Graduate Degree,Management,3,0-1 Miles,49,0
6292,17292,6/1/1966,80000,5,Graduate Degree,Management,3,0-1 Miles,49,0
6293,17293,11/8/1966,90000,0,Bachelors,Professional,0,2-5 Miles,48,1
6294,17294,4/19/1966,90000,0,Bachelors,Professional,0,2-5 Miles,49,1
6295,17295,1/23/1966,90000,0,Bachelors,Professional,0,2-5 Miles,49,1
6296,17296,12/2/1965,60000,3,Bachelors,Professional,1,0-1 Miles,49,0
6297,17297,4/27/1968,70000,0,Bachelors,Professional,1,5-10 Miles,47,0
6298,17298,5/16/1968,70000,0,Bachelors,Professional,1,5-10 Miles,47,0
6299,17299,8/3/1965,70000,0,Bachelors,Professional,1,5-10 Miles,50,1
6300,17300,1/20/1965,70000,0,Bachelors,Professional,1,5-10 Miles,50,0
6301,17301,4/2/1964,60000,0,Bachelors,Professional,1,5-10 Miles,51,0
6302,17302,4/6/1964,60000,0,Bachelors,Professional,1,5-10 Miles,51,0
6303,17303,10/18/1964,60000,3,Bachelors,Professional,2,0-1 Miles,50,0
6304,17304,11/19/1963,60000,3,Bachelors,Professional,2,5-10 Miles,51,0
6305,17305,3/7/1963,60000,3,Bachelors,Professional,2,5-10 Miles,52,0
6306,17306,1/13/1963,60000,3,Bachelors,Professional,2,0-1 Miles,52,0
6307,17307,11/10/1967,90000,3,Bachelors,Professional,0,0-1 Miles,47,0
6308,17308,8/15/1962,60000,1,Bachelors,Professional,1,0-1 Miles,53,1
6309,17309,5/4/1962,60000,1,Bachelors,Professional,1,5-10 Miles,53,1
6310,17310,7/28/1961,60000,1,Partial College,Skilled Manual,1,0-1 Miles,54,1
6311,17311,11/3/1966,100000,0,Bachelors,Professional,1,5-10 Miles,48,0
6312,17312,3/28/1966,110000,0,Graduate Degree,Management,2,0-1 Miles,49,1
6313,17313,3/1/1966,110000,0,Graduate Degree,Management,3,1-2 Miles,49,0
6314,17314,4/19/1966,110000,0,Graduate Degree,Management,3,1-2 Miles,49,0
6315,17315,12/20/1960,60000,1,Partial College,Skilled Manual,1,0-1 Miles,54,1
6316,17316,11/14/1960,60000,1,Partial College,Skilled Manual,1,5-10 Miles,54,0
6317,17317,6/12/1965,70000,0,Bachelors,Professional,1,5-10 Miles,50,0
6318,17318,12/18/1965,80000,5,Bachelors,Professional,4,0-1 Miles,49,0
6319,17319,1/1/1964,70000,0,Bachelors,Professional,1,5-10 Miles,51,0
6320,17320,9/24/1964,70000,0,Bachelors,Professional,1,0-1 Miles,50,1
6321,17321,3/13/1964,70000,0,Bachelors,Professional,1,0-1 Miles,51,0
6322,17322,5/20/1964,70000,0,Bachelors,Professional,1,5-10 Miles,51,0
6323,17323,2/24/1959,100000,5,Bachelors,Professional,1,10+ Miles,56,0
6324,17324,11/16/1959,100000,4,Bachelors,Professional,1,10+ Miles,55,0
6325,17325,11/26/1963,70000,0,Bachelors,Professional,1,0-1 Miles,51,0
6326,17326,8/15/1963,70000,0,Bachelors,Professional,1,5-10 Miles,52,1
6327,17327,6/27/1963,70000,0,Bachelors,Professional,1,5-10 Miles,52,0
6328,17328,9/3/1963,70000,0,Bachelors,Professional,2,0-1 Miles,52,1
6329,17329,10/26/1962,60000,1,Partial College,Skilled Manual,1,0-1 Miles,52,1
6330,17330,8/15/1962,70000,5,Bachelors,Professional,2,0-1 Miles,53,0
6331,17331,1/6/1962,70000,5,Partial College,Skilled Manual,2,0-1 Miles,53,0
6332,17332,4/2/1958,90000,2,Bachelors,Professional,1,2-5 Miles,57,1
6333,17333,4/17/1957,70000,1,Partial College,Skilled Manual,1,5-10 Miles,58,0
